Saint Lucia,LCA,149.0377049,170.757377,172.7688525,193.4163934,196.0540984,226.5245902,229.7688525,257.2934426,260.0819672,290.8147541
Liechtenstein,LIE,105.5875,132.9125,135.7875,161.68125,163.88125,179.65625,181.94375,208.0125,210.39375,226.725
Sri Lanka,LKA,162.1431989,199.5535002,202.3600702,235.1618562,236.7564982,272.3329613,275.968745,297.4804656,299.7448573,320.8100781
Lesotho,LSO,28.53270751,34,34.70105402,43.06333992,44.15988142,52.61969697,53.6198946,61.1404809,61.64324769,66.22483531
Lithuania,LTU,45.04706445,50.0907626,50.71858647,54.45440332,54.76941608,58.99550096,59.09594767,55.83178047,55.373612,49.4181412
Luxembourg,LUX,0,0,0,0,0,0,0,168.4555985,170.472973,195.734749
Latvia,LVA,34.6112451,37.93112097,38.20806804,40.38364203,40.50776577,42.81868609,42.61658306,38.06595279,37.57749695,33.70107648
Macau,MAC,8756.75,12549.85,12694.05,12311.8,12612.9,17986.75,18474.2,21595.35,16849.53846,18000.87542
St. Martin (French part),MAF,81.85661765,100.1838235,102.9595588,139.3382353,144.6323529,552.1323529,584.9448529,521.7647059,510.6985294,555.7904412
Morocco,MAR,28.48286732,35.93583367,36.72077116,44.974013,46.07743446,55.90438718,56.93519606,64.86792068,65.54107775,71.94205467
Monaco,MCO,11406,11742,11861,13373,13582.5,14719,14813,16040.5,16182,18422.5
Moldova,MDA,90.74441774,106.0368551,107.5695823,118.2986728,119.4482182,128.7490856,129.0277633,126.7399798,126.4568722,124.1693101
Madagascar,MDG,8.982393301,11.30842418,11.62491316,15.0402655,15.44776628,19.85380541,20.45992881,27.07433882,27.9185731,36.24777659
Maldives,MDV,307.7566667,385.6766667,397.7166667,527.6066667,546.1133333,726.6666667,756.6666667,953.3333333,973.3333333,1223.333333
Mexico,MEX,20.26498881,26.76501916,27.63422259,35.66499859,36.49823349,44.03889195,44.93284704,52.88643741,53.62255356,61.01882353
Marshall Islands,MHL,0,0,0,0,0,0,269.3388889,289.7833333,289.9111111,291.2666667
"Macedonia, [FYROM]",MKD,59.28639402,67.66802989,68.40444357,75.66629965,76.34467165,78.49889894,78.19339363,79.12115611,79.49606764,81.77807296
Mali,MLI,4.361834632,4.875505454,4.953762939,5.810672928,5.928484089,6.951437891,7.107566035,9.053447414,9.323215237,12.43026578
Malta,MLT,1016.40625,945.78125,945.9375,989.515625,996.81875,1106.78125,1117.896875,1191.759375,1228.2125,1295.3375
Myanmar [Burma],MMR,33.60405484,41.56753221,42.59364079,52.74458182,53.98278147,64.27656915,65.16514521,72.94089268,73.7455764,79.19207207
Montenegro,MNE,36.51598513,38.09717472,38.32334572,42.5730855,43.08141264,45.08342007,45.13791822,44.97769517,45.15903346,46.05412639
Mongolia,MNG,0.632212467,0.82315778,0.847761915,1.087580782,1.115810783,1.405896779,1.427637169,1.543189835,1.55753817,1.746090914
Northern Mariana Islands,MNP,0,0,0,0,0,0,101.5630435,148.7695652,149.6021739,117.0869565
Mozambique,MOZ,9.719588494,11.77811999,12.04104377,15.17889443,15.55038022,17.00446476,17.44684885,23.22609425,23.89729774,30.92837687
Mauritania,MRT,0.856915688,1.114687106,1.147710294,1.488391384,1.531565926,1.963388959,2.018804696,2.630659746,2.713206559,3.484428059
Mauritius,MUS,335.3482759,406.8965517,413.4137931,475.8812808,482.9862069,521.5640394,527.2246305,584.6665025,589.3039409,615.9605911
Malawi,MWI,39.24514213,48.83049427,50.15584429,65.37149979,67.11226135,99.79845142,101.8688905,118.7232711,121.8903691,156.659143
Malaysia,MYS,25.65627454,33.20235581,34.03463095,42.10542992,43.15961954,55.42869274,56.94669,71.28519556,72.8076792,85.5866687
Namibia,NAM,0.749774684,0.947887136,0.97694494,1.230138833,1.256478276,1.719256884,1.780845146,2.305327406,2.345473648,2.664483961
New Caledonia,NCL,4.442013129,6.126914661,6.564551422,7.661378556,7.803610503,9.348960613,9.593107221,11.66466083,11.88862144,13.6761488
Niger,NER,2.758061104,3.550449988,3.649736323,4.70763322,4.839158443,6.246059841,6.448909766,8.861232336,9.19105392,12.8617589
Nigeria,NGA,50.66499116,61.63119558,63.08259385,80.91844922,83.14895308,104.9851719,107.6950668,134.9152069,138.360876,175.0439101
Nicaragua,NIC,15.21023766,19.92766329,20.54724946,27.00606615,27.77684893,34.44045205,35.20695529,41.77158052,42.38615589,47.67925877
Netherlands,NLD,344.7485782,386.212263,390.8322571,419.1291469,422.014455,442.876481,446.3802725,471.7272808,475.3015403,492.5998814
Norway,NOR,9.883229065,10.61140604,10.68608468,11.18597106,11.224526,11.61267916,11.66814604,12.29576586,12.3581459,13.38622568
Nepal,NPL,71.43463636,83.82499301,85.54163636,104.1264336,106.5545594,131.0607552,134.5267273,165.6096617,168.4055877,187.4845483
Nauru,NRU,233.75,324.65,330.95,374.4,379.85,457.85,467.7,502.1,502.65,501.25
New Zealand,NZL,9.189548441,10.67449014,10.83513729,11.82218678,11.86776043,12.64593065,13.2737078,14.65079184,14.73738179,16.52310964
Oman,OMN,1.825185784,2.338772213,2.419938611,3.729806139,3.943612278,5.855117932,6.114200323,7.235550889,7.342639742,9.511298869
Pakistan,PAK,59.65707633,75.36093685,77.43159376,101.2764425,104.6747886,139.5906483,143.5170182,179.3411257,183.2737612,220.584161
Panama,PAN,15.69869518,20.43708636,21.02654022,26.61521388,27.2539279,33.23930589,33.93732849,40.74187517,41.52390369,48.70199085
Peru,PER,8.086124219,10.42271172,10.70651016,13.56181094,13.90043047,17.05207656,17.40869531,20.24599609,20.51668984,22.94815938
Philippines,PHL,91.07697311,120.0453665,123.5534601,158.9595399,163.3819365,207.7584599,212.9990945,261.3685045,266.9770299,312.0330751
Palau,PLW,0,0,0,0,0,0,33.6326087,41.6826087,42.1826087,44.5
Papua New Guinea,PNG,4.418690103,5.376396679,5.527257872,7.100390849,7.296268162,9.181431347,9.411149141,11.86691472,12.17337588,15.1206046
Poland,POL,97.82885501,106.6450096,107.0341833,116.1453198,117.2045676,124.4271181,124.8692187,124.9098208,124.8753665,124.2092007
Puerto Rico,PRI,270.5436302,306.4261556,311.4081172,361.4430665,365.5639233,398.7598647,401.5907554,429.6059752,430.5269448,419.5632469
South Korea,PRK,96.88226061,119.6777676,123.0160535,144.2751183,146.3610581,167.713263,170.3364172,189.6870526,191.3748111,203.4756748
Portugal,PRT,97.58815301,94.86809836,94.46727869,106.7356503,107.6651585,109.1062077,108.8550273,112.4579016,113.2537923,115.4394585
Paraguay,PRY,4.916513969,6.227289202,6.381462371,8.005607853,8.234215958,10.6059401,10.88195822,13.34684873,13.60841933,15.63019633
French Polynesia,PYF,22.05081967,30.19016393,31.23251366,41.44863388,42.68852459,54.19945355,55.19672131,64.82704918,65.92240437,73.24180328
Qatar,QAT,4.423341947,9.416795866,10.2709733,19.26916451,21.36546081,41.04031008,41.78415159,51.11567614,52.86132644,152.0683032
Romania,ROU,80.55591734,87.91524703,88.83201789,96.56443952,97.31340193,101.1634402,100.2403687,97.70132341,96.34743807,88.01074114
